Time (ms),Encoder Counter,RPM,Voltage (mV)
 37.26
Voltage: 35.31
Voltage: 16.50
Voltage: 4.07
Voltage: 8.52
Voltage: 30.50
Voltage: 37.73
Voltage: 25.61
Voltage: 6.73
Voltage: 4.89
Voltage: 23.85
Voltage: 39.37
Voltage: 32.57
Voltage: 10.95
Voltage: 2.35
Voltage: 11.10
Voltage: 29.60
Voltage: 37.93
Voltage: 26.16
Voltage: 6.65
Voltage: 3.64
Voltage: 22.05
Voltage: 38.51
Voltage: 32.81
Voltage: 10.95
Voltage: 1.84
Voltage: 9.74
Voltage: 34.92
Voltage: 38.01
Voltage: 19.86
Voltage: 3.60
Voltage: 5.12
Voltage: 28.27
Voltage: 40.00
Voltage: 29.64
Voltage: 6.10
Voltage: 1.09
Voltage: 19.67
Voltage: 38.59
Voltage: 35.31
Voltage: 12.90
Voltage: 1.99
Voltage: 8.56
Voltage: 33.67
Voltage: 38.94
Voltage: 21.43
Voltage: 4.42
Voltage: 4.61
Voltage: 26.78
Voltage: 40.00
Voltage: 30.85
Voltage: 8.37
Voltage: 2.46
Voltage: 19.94
Voltage: 39.26
Voltage: 37.03
Voltage: 14.43
Voltage: 2.89
Voltage: 8.84
Voltage: 34.06
Voltage: 39.96
Voltage: 22.95
Voltage: 5.40
Voltage: 5.16
Voltage: 27.21
Voltage: 40.00
Voltage: 31.48
Voltage: 8.84
Voltage: 2.46
Voltage: 19.51
Voltage: 38.32
Voltage: 35.97
Voltage: 14.43
Voltage: 3.32
Voltage: 8.72
Voltage: 32.69
Voltage: 39.37
Voltage: 23.30
Voltage: 5.83
Voltage: 4.77
Voltage: 26.04
Voltage: 40.00
Voltage: 31.91
Voltage: 9.42
Voltage: 2.50
Voltage: 18.53
Voltage: 38.12
Voltage: 36.91
Voltage: 14.82
Voltage: 3.01
Voltage: 8.13
Voltage: 32.69
Voltage: 39.57
Voltage: 23.66
Voltage: 5.71
Voltage: 4.54
Voltage: 26.35
Voltage: 40.00
Voltage: 32.06
Voltage: 9.27
Voltage: 2.89
Voltage: 19.04
Voltage: 38.24
Voltage: 36.99
Voltage: 14.62
Voltage: 2.50
Voltage: 7.74
Voltage: 33.08
Voltage: 40.00
Voltage: 23.81
Voltage: 5.24
Voltage: 3.83
Voltage: 26.31
Voltage: 40.00
Voltage: 32.65
Voltage: 8.17
Voltage: 0.78
Voltage: 18.03
Voltage: 38.12
Voltage: 37.50
Voltage: 14.39
Voltage: 1.84
Voltage: 6.96
Voltage: 32.77
Voltage: 40.00
Voltage: 23.89
Voltage: 4.50
Voltage: 2.93
Voltage: 25.61
Voltage: 40.00
Voltage: 32.88
Voltage: 7.82
Voltage: 0.08
Voltage: 17.13
Voltage: 38.59
Voltage: 37.77
Voltage: 14.55
Voltage: 1.56
Voltage: 6.41
Voltage: 32.30
Voltage: 40.00
Voltage: 24.09
Voltage: 4.61
Voltage: 3.01
Voltage: 25.92
Voltage: 40.00
Voltage: 32.18
Voltage: 7.47
Voltage: 0.04
Voltage: 18.73
Voltage: 39.69
Voltage: 36.95
Voltage: 12.00
Voltage: 0.00
Voltage: 6.61
Voltage: 35.15
Voltage: 39.45
Voltage: 19.82
Voltage: 2.50
Voltage: 4.18
Voltage: 28.74
Voltage: 40.00
Voltage: 29.72
Voltage: 5.63
Voltage: 0.00
Voltage: 21.00
Voltage: 40.00
Voltage: 36.25
Voltage: 10.44
Voltage: 0.00
Voltage: 7.51
Voltage: 36.56
Voltage: 40.00
Voltage: 18.61
Voltage: 1.49
Voltage: 3.13
Voltage: 29.48
Voltage: 40.00
Voltage: 29.79
Voltage: 5.51
Voltage: 0.00
Voltage: 20.68
Voltage: 40.00
Voltage: 36.60
Voltage: 10.40
Voltage: 0.00
Voltage: 6.26
Voltage: 36.05
Voltage: 40.00
Voltage: 20.29
Voltage: 1.88
Voltage: 0.86
Voltage: 28.35
Voltage: 40.00
Voltage: 31.79
Voltage: 5.94
Voltage: 0.00
Voltage: 20.18
Voltage: 40.00
Voltage: 37.97
Voltage: 11.07
Voltage: 0.00
Voltage: 4.97
Voltage: 36.13
Voltage: 40.00
Voltage: 20.06
Voltage: 1.56
Voltage: 1.88
Voltage: 29.52
Voltage: 40.00
Voltage: 28.93
Voltage: 5.04
Voltage: 0.86
Voltage: 22.40
Voltage: 40.00
Voltage: 34.13
Voltage: 9.58
Voltage: 0.12
Voltage: 14.94
Voltage: 37.15
Voltage: 38.63
Voltage: 17.99
Voltage: 1.64
Voltage: 5.47
Voltage: 30.54
Voltage: 40.00
Voltage: 27.57
Voltage: 5.28
Voltage: 2.39
Voltage: 23.03
Voltage: 40.00
Voltage: 33.63
Voltage: 9.70
Voltage: 0.39
Voltage: 15.48
Voltage: 37.30
Voltage: 38.24
Voltage: 17.60
Voltage: 1.52
Voltage: 6.22
Voltage: 31.32
Voltage: 40.00
Voltage: 26.47
Voltage: 4.93
Voltage: 2.85
Voltage: 24.20
Voltage: 40.00
Voltage: 32.84
Voltage: 9.07
Voltage: 0.78
Voltage: 16.62
Voltage: 38.08
Voltage: 37.54
Voltage: 16.03
Voltage: 1.37
Voltage: 6.76
Voltage: 32.10
Voltage: 40.00
Voltage: 25.77
Voltage: 4.69
Voltage: 2.82
Voltage: 23.97
Voltage: 40.00
Voltage: 33.12
Voltage: 9.15
Voltage: 0.51
Voltage: 15.72
Voltage: 37.65
Voltage: 37.77
Voltage: 16.81
Voltage: 1.33
Voltage: 6.22
Voltage: 31.28
Voltage: 40.00
Voltage: 26.20
Voltage: 4.93
Voltage: 2.82
Voltage: 23.46
Voltage: 40.00
Voltage: 32.77
Voltage: 9.70
Voltage: 1.02
Voltage: 15.76
Voltage: 37.15
Voltage: 37.89
Voltage: 17.87
Voltage: 2.11
Voltage: 6.30
Voltage: 30.46
Voltage: 40.00
Voltage: 27.49
Voltage: 5.67
Voltage: 2.78
Voltage: 22.99
Voltage: 40.00
Voltage: 33.63
Voltage: 10.13
Voltage: 0.00
Voltage: 10.56
Voltage: 31.36
Voltage: 40.00
Voltage: 26.31
Voltage: 5.16
Voltage: 3.13
Voltage: 23.97
Voltage: 40.00
Voltage: 33.04
Voltage: 9.46
Voltage: 1.29
Voltage: 16.19
Voltage: 37.22
Voltage: 37.73
Voltage: 17.44
Voltage: 2.15
Voltage: 6.41
Voltage: 30.69
Voltage: 40.00
Voltage: 27.49
Voltage: 6.10
Voltage: 3.05
Voltage: 22.29
Voltage: 40.00
Voltage: 34.29
Voltage: 11.34
Voltage: 1.33
Voltage: 9.11
Voltage: 35.07
Voltage: 38.75
Voltage: 21.19
Voltage: 3.87
Voltage: 4.85
Voltage: 27.41
Voltage: 40.00
Voltage: 31.09
Voltage: 7.90
Voltage: 2.15
Voltage: 18.89
Voltage: 38.51
Voltage: 36.87
Voltage: 14.31
Voltage: 2.27
Voltage: 7.39
Voltage: 32.77
Voltage: 39.84
Voltage: 24.28
Voltage: 5.16
Voltage: 3.91
Voltage: 25.73
Voltage: 40.00
Voltage: 32.53
Voltage: 8.80
Voltage: 2.19
Voltage: 17.91
Voltage: 37.73
Voltage: 37.46
Voltage: 15.33
Voltage: 2.54
Voltage: 7.19
Voltage: 31.98
Voltage: 39.65
Voltage: 25.02
Voltage: 5.51
Voltage: 3.68
Voltage: 25.06
Voltage: 40.00
Voltage: 32.61
Voltage: 9.35
Voltage: 2.23
Voltage: 17.24
Voltage: 36.83
Voltage: 37.61
Voltage: 16.58
Voltage: 3.17
Voltage: 7.00
Voltage: 31.01
Voltage: 39.77
Voltage: 26.28
Voltage: 6.18
Voltage: 3.44
Voltage: 24.16
Voltage: 40.00
Voltage: 33.16
Voltage: 9.78
Voltage: 2.15
Voltage: 16.93
Volt.60
Voltage: 40.00
Voltage: 37.15
Voltage: 10.17
Voltage: 0.00
Voltage:ge: 27.72
Voltage: 4.77
Voltage: 0.00
Voltage: 22.60
Voltage: 40.00
Voltage: 37.15
Voltage: 10.17
Voltage: 0.00
Voltage: 0.16
Voltage: 39.73
Voltage: 40.00
Voltage: 19.43
Voltage: 0.43
Voltage: 0.00
Voltage: 29.83
Voltage: 40.00
Voltage: 33.74
Voltage: 6.06
Voltage: 0.00
Voltage: 17.17
Voltage: 40.00
Voltage: 40.00
Voltage: 13.29
Voltage: 0.00
Voltage: 0.00
Voltage: 36.32
Voltage: 40.00
Voltage: 21.31
Voltage: 3.09
Voltage: 0.00
Voltage: 27.17
Voltage: 40.00
Voltage: 29.68
Voltage: 7.62
Voltage: 0.00
Voltage: 20.96
Voltage: 39.92
Voltage: 36.60
Voltage: 13.57
Voltage: 0.86
Voltage: 6.10
Voltage: 33.20
Voltage: 39.41
Voltage: 21.27
Voltage: 4.89
Voltage: 2.93
Voltage: 23.11
Voltage: 38.08
Voltage: 30.77
Voltage: 10.13
Voltage: 0.86
Voltage: 9.19
Voltage: 35.82
Voltage: 34.84
Voltage: 14.90
Voltage: 2.39
Voltage: 4.85
Voltage: 27.64
Voltage: 36.64
Voltage: 23.70
Voltage: 7.31
Voltage: 2.74
Voltage: 19.28
Voltage: 35.78
Voltage: 31.71
Voltage: 11.89
Voltage: 2.46
Voltage: 8.02
Voltage: 31.59
Voltage: 34.60
Voltage: 16.50
Voltage: 2.85
Voltage: 2.97
Voltage: 26.78
Voltage: 37.34
Voltage: 24.75
Voltage: 6.69
Voltage: 1.09
Voltage: 18.77
Voltage: 36.99
Voltage: 32.26
Voltage: 10.71
Voltage: 0.90
Voltage: 7.74
Voltage: 32.49
Voltage: 35.15
Voltage: 17.09
Voltage: 4.30
Voltage: 4.14
Voltage: 26.31
Voltage: 37.11
Voltage: 24.28
Voltage: 5.67
Voltage: 1.25
Voltage: 19.82
Voltage: 35.58
Voltage: 31.12
Voltage: 12.08
Voltage: 2.89
Voltage: 9.03
Voltage: 31.36
Voltage: 34.45
Voltage: 16.38
Voltage: 4.30
Voltage: 5.51
Voltage: 25.49
Voltage: 34.41
Voltage: 23.50
Voltage: 8.64
Voltage: 4.50
Voltage: 20.65
Voltage: 33.20
Voltage: 29.36
Voltage: 12.28
Voltage: 4.50
Voltage: 9.58
Voltage: 30.62
Voltage: 31.20
Voltage: 15.76
Voltage: 5.83
Voltage: 7.19
Voltage: 25.22
Voltage: 32.49
Voltage: 21.27
Voltage: 8.64
Voltage: 5.63
Voltage: 19.51
Voltage: 31.28
Voltage: 26.63
Voltage: 11.96
Voltage: 5.43
Voltage: 10.79
Voltage: 25.45
Voltage: 31.05
Voltage: 19.47
Voltage: 8.60
Voltage: 6.69
Voltage: 20.06
Voltage: 30.30
Voltage: 24.75
Voltage: 11.65
Voltage: 5.87
Voltage: 11.22
Voltage: 25.22
Voltage: 29.83
Voltage: 18.61
Voltage: 9.03
Voltage: 7.47
Voltage: 19.43
Voltage: 28.50
Voltage: 23.66
Voltage: 11.93
Voltage: 6.57
Voltage: 11.50
Voltage: 24.05
Voltage: 28.11
Voltage: 17.95
Voltage: 9.46
Voltage: 8.17
Voltage: 19.28
Voltage: 27.49
Voltage: 22.44
Voltage: 11.81
Voltage: 7.55
Voltage: 12.00
Voltage: 23.38
Voltage: 26.47
Voltage: 17.09
Voltage: 10.09
Voltage: 8.25
Voltage: 15.64
Voltage: 24.99
Voltage: 24.36
Voltage: 14.04
Voltage: 8.41
Voltage: 10.56
Voltage: 19.04
Voltage: 25.45
Voltage: 20.65
Voltage: 11.93
Voltage: 8.60
Voltage: 12.59
Voltage: 22.33
Voltage: 24.71
Voltage: 16.19
Voltage: 10.01
Voltage: 8.88
Voltage: 15.87
Voltage: 24.09
Voltage: 22.95
Voltage: 13.45
Voltage: 8.76
Voltage: 11.26
Voltage: 19.35
Voltage: 24.28
Voltage: 18.77
Voltage: 11.10
Voltage: 8.72
Voltage: 13.26
Voltage: 22.48
Voltage: 23.03
Voltage: 14.74
Voltage: 9.50
Voltage: 10.09
Voltage: 16.46
Voltage: 23.58
Voltage: 21.08
Voltage: 12.51
Voltage: 8.88
Voltage: 11.65
Voltage: 19.86
Voltage: 23.34
Voltage: 17.20
Voltage: 10.56
Voltage: 8.64
Voltage: 13.92
Voltage: 22.60
Voltage: 21.39
Voltage: 14.43
Voltage: 11.03
Voltage: 11.26
Voltage: 14.23
Voltage: 19.75
Voltage: 19.28
Voltage: 14.12
Voltage: 11.30
Voltage: 11.61
Voltage: 14.35
Voltage: 19.28
Voltage: 18.53
Voltage: 13.80
Voltage: 11.22
Voltage: 11.81
Voltage: 14.55
Voltage: 18.89
Voltage: 18.03
Voltage: 13.53
Voltage: 11.18
Voltage: 12.04
Voltage: 14.74
Voltage: 18.61
Voltage: 17.83
Voltage: 13.29
Voltage: 11.46
Voltage: 12.00
Voltage: 14.86
Voltage: 18.10
Voltage: 17.36
Voltage: 12.98
Voltage: 11.34
Voltage: 12.08
Voltage: 14.98
Voltage: 18.22
Voltage: 17.09
Voltage: 12.75
Voltage: 11.14
Voltage: 12.00
Voltage: 14.94
Voltage: 17.75
Voltage: 16.62
Voltage: 12.47
Voltage: 11.03
Voltage: 12.08
Voltage: 15.01
Voltage: 17.56
Voltage: 16.23
Voltage: 12.32
Voltage: 10.99
Voltage: 12.12
Voltage: 15.05
Voltage: 17.36
Voltage: 15.72
Voltage: 12.04
Voltage: 10.83
Voltage: 12.16
Voltage: 15.09
Voltage: 17.28
Voltage: 15.44
Voltage: 11.81
Voltage: 10.99
Voltage: 12.16
Voltage: 15.09
Voltage: 17.01
Voltage: 15.01
Voltage: 11.61
Voltage: 10.75
Voltage: 12.24
Voltage: 15.17
Voltage: 16.70
Voltage: 14.55
Voltage: 11.38
Voltage: 10.71
Voltage: 12.28
Voltage: 15.33
Voltage: 16.66
Voltage: 14.04
Voltage: 11.07
Voltage: 10.44
Voltage: 11.81
Voltage: 14.86
Voltage: 16.50
Voltage: 13.61
Voltage: 10.01
Voltage: 9.03
Voltage: 11.34
Voltage: 14.90
Voltage: 14.04
Voltage: 9.81
Voltage: 7.35
Voltage: 9.74
Voltage: 14.70
Voltage: 14.39
Voltage: 9.74
Voltage: 7.04
Voltage: 9.23
Voltage: 14.31
Voltage: 13.37
Voltage: 8.99
Voltage: 6.80
Voltage: 9.03
Voltage: 14.04
Voltage: 13.65
Voltage: 9.70
Voltage: 7.16
Voltage: 8.84
Voltage: 13.53
Voltage: 13.61
Voltage: 9.78
Voltage: 6.92
Voltage: 8.52
Voltage: 13.22
Voltage: 13.45
Voltage: 9.66
Voltage: 6.96
Voltage: 8.88
Voltage: 13.37
Voltage: 13.61
Voltage: 10.05
Voltage: 7.82
Voltage: 8.09
Voltage: 11.96
Voltage: 13.96
Voltage: 12.12
Voltage: 8.76
Voltage: 7.70
Voltage: 10.64
Voltage: 13.92
Voltage: 13.18
Voltage: 9.46
Voltage: 7.82
Voltage: 9.50
Voltage: 13.96
Voltage: 13.29
Voltage: 9.54
Voltage: 7.70
Voltage: 9.50
Voltage: 13.84
Voltage: 13.29
Voltage: 9.50
Voltage: 7.78
Voltage: 9.54
Voltage: 13.84
Voltage: 13.22
Voltage: 9.54
Voltage: 7.94
Voltage: 9.66
Voltage: 13.88
Voltage: 13.26
Voltage: 9.50
Voltage: 7.98
Voltage: 9.66
Voltage: 14.00
Voltage: 13.18
Voltage: 9.58
Voltage: 7.82
Voltage: 9.74
Voltage: 13.92
Voltage: 13.22
Voltage: 9.62
Voltage: 7.90
Voltage: 9.62
Voltage: 14.04
Voltage: 13.33
Voltage: 9.70
Voltage: 7.74
Voltage: 9.58
Voltage: 14.08
Voltage: 13.65
Voltage: 9.89
Voltage: 7.47
Voltage: 7.98
Voltage: 32.73
Voltage: 25.85
Voltage: 11.22
Voltage: 7.74
Voltage: 7.94
Voltage: 12.83
Voltage: 14.55
Voltage: 11.93
Voltage: 8.72
Voltage: 2.42
Voltage: 22.52
Voltage: 31.67
Voltage: 20.65
Voltage: 4.46
Voltage: 0.74
Voltage: 17.40
Voltage: 32.26
Voltage: 25.96
Voltage: 7.08
Voltage: 0.00
Voltage: 12.47
Voltage: 29.40
Voltage: 29.99
